F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
0,24,1329,1,4,131,1,20,0.6734417344173442,458,176,0.38427947598253276,1.0,0,1,
0,24,1329,1,2,131,1,20,0.4444444444444444,458,176,0.38427947598253276,1.0,0,1,
0,24,1329,1,4,131,1,20,0.6680216802168022,458,176,0.38427947598253276,1.0,0,1,
30,23,5408,5,7,1130,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
0,24,1329,1,0,131,1,20,0.4823848238482385,458,176,0.38427947598253276,1.0,0,1,
6,24,1329,1,4,131,1,20,0.2775061124694376,509,201,0.3948919449901768,0.6666666666666666,0,1,
6,24,1329,1,4,131,1,20,0.4254278728606357,509,201,0.3948919449901768,0.6666666666666666,0,1,
6,24,1329,1,4,131,1,20,0.3141809290953545,509,201,0.3948919449901768,0.6666666666666666,0,1,
6,24,1329,1,4,131,1,20,0.3740831295843521,509,201,0.3948919449901768,0.6666666666666666,0,1,
0,24,1329,1,4,131,1,20,0.7127139364303179,509,201,0.3948919449901768,1.0,0,1,
0,24,1329,1,4,131,1,20,0.7127139364303179,509,201,0.3948919449901768,1.0,0,1,
0,24,1329,1,2,131,1,20,0.49511002444987773,509,201,0.3948919449901768,1.0,0,1,
0,24,1329,1,4,131,1,20,0.7078239608801956,509,201,0.3948919449901768,1.0,0,1,
30,23,5408,5,7,1130,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
0,9,1329,1,2,131,1,20,0.37058823529411766,95,52,0.5473684210526316,1.0,0,1,
6,24,1329,1,4,131,1,20,0.038057016329919736,6907,207,0.02996959606196612,0.6666666666666666,0,1,
6,24,1329,1,4,131,1,20,0.9285911984500416,6907,207,0.02996959606196612,0.6666666666666666,0,1,
6,24,1329,1,4,131,1,20,0.09216717409355106,6907,207,0.02996959606196612,0.6666666666666666,0,1,
8,24,1329,1,4,131,1,20,0.9190423470799889,6907,207,0.02996959606196612,0.75,0,1,
372,24,1329,1,10,131,91,20,0.9912814835316911,6907,207,0.02996959606196612,0.29309746791536595,0,0,
0,24,1329,1,4,131,1,20,0.961666205369499,6907,207,0.02996959606196612,1.0,0,1,
0,24,1329,1,4,131,1,20,0.961666205369499,6907,207,0.02996959606196612,1.0,0,1,
0,24,1329,1,2,131,1,20,0.9364793800166067,6907,207,0.02996959606196612,1.0,0,1,
0,24,1329,1,4,131,1,20,0.9611126487683366,6907,207,0.02996959606196612,1.0,0,1,
30,23,5408,5,7,1130,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
48,4,78,1,5,9,7,4,0.6831683168316832,44,45,1.0227272727272727,0.1388888888888889,11,0,
30,23,5408,5,7,1130,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5408,5,7,1130,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
13,6,55,2,0,24,2,14,0.9804878048780488,131,57,0.4351145038167939,1.0,0,1,
17,6,55,2,0,24,2,14,0.8146341463414634,131,57,0.4351145038167939,1.0,0,1,
13,6,55,2,0,24,2,14,0.9170731707317074,131,57,0.4351145038167939,1.0,0,1,
23,6,55,2,8,24,7,14,0.5219512195121951,131,57,0.4351145038167939,0.6956521739130435,0,1,
30,23,5408,5,7,1130,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
3,26,480,1,4,123,1,19,0.16901408450704225,208,38,0.18269230769230768,0.6666666666666666,0,1,
8,26,480,1,4,123,2,19,0.2112676056338028,208,38,0.18269230769230768,0.875,0,1,
0,26,480,1,3,123,1,19,0.1056338028169014,208,38,0.18269230769230768,1.0,0,1,
0,7,480,1,2,123,1,19,0.3582089552238806,37,18,0.4864864864864865,1.0,0,1,
6,7,480,1,4,123,3,19,0.7272727272727273,37,18,0.4864864864864865,0.75,2,1,
0,8,480,1,2,123,1,19,0.3010752688172043,51,25,0.49019607843137253,1.0,0,1,
18,16,480,1,6,123,3,19,0.9174757281553398,122,62,0.5081967213114754,0.7222222222222222,11,1,
18,16,480,1,6,123,3,19,0.9223300970873787,122,62,0.5081967213114754,0.7777777777777778,11,1,
18,16,480,1,6,123,3,19,0.9271844660194175,122,62,0.5081967213114754,0.8333333333333334,11,1,
18,16,480,1,6,123,3,19,0.9320388349514563,122,62,0.5081967213114754,0.8888888888888888,11,1,
13,9,480,1,6,123,4,19,0.7526881720430108,53,23,0.4339622641509434,0.46153846153846156,0,1,
0,9,480,1,2,123,1,19,0.25806451612903225,53,23,0.4339622641509434,1.0,0,1,
0,7,480,1,2,123,1,19,0.3333333333333333,42,18,0.42857142857142855,1.0,0,1,
0,7,480,1,2,123,1,19,0.3333333333333333,42,18,0.42857142857142855,1.0,0,1,
0,8,480,1,2,123,1,19,0.37333333333333335,43,19,0.4418604651162791,1.0,0,1,
30,23,5408,5,7,1130,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5408,5,7,1130,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5408,5,7,1130,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
30,23,5408,5,7,1130,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
0,4,73,1,8,13,1,5,0.6522988505747126,53,23,0.4339622641509434,1.0,0,1,
8,4,73,1,6,13,1,5,0.9655172413793104,53,23,0.4339622641509434,0.75,1,1,
3,17,723,5,4,238,1,38,0.1791044776119403,134,46,0.34328358208955223,0.6666666666666666,0,1,
7,17,723,5,4,238,1,38,0.2736318407960199,134,46,0.34328358208955223,0.2857142857142857,0,1,
3,17,723,5,4,238,1,38,0.31840796019900497,134,46,0.34328358208955223,0.6666666666666666,0,2,
0,14,723,4,0,238,1,38,0.9158163265306123,192,156,0.8125,1.0,0,1,
30,23,5408,5,7,1130,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
3,30,723,1,0,238,1,38,0.3026315789473684,104,19,0.18269230769230768,1.0,0,1,
4,30,723,1,4,238,1,38,0.27631578947368424,104,19,0.18269230769230768,0.5,2,2,
30,23,5408,5,7,1130,10,239,0.7136563876651982,253,155,0.6126482213438735,0.5775100401606426,17,1,
0,27,598,1,0,41,1,4,0.46078431372549017,728,181,0.24862637362637363,1.0,0,1,
6,27,598,1,4,41,1,4,0.1,728,181,0.24862637362637363,0.6666666666666666,0,1,
6,27,598,1,4,41,1,4,0.3588235294117647,728,181,0.24862637362637363,0.6666666666666666,0,1,
6,27,598,1,4,41,1,4,0.14901960784313725,728,181,0.24862637362637363,0.6666666666666666,0,1,
6,27,598,1,4,41,1,4,0.31176470588235294,728,181,0.24862637362637363,0.6666666666666666,0,1,
0,27,598,1,4,41,1,4,0.6225490196078431,728,181,0.24862637362637363,1.0,0,1,
0,27,598,1,4,41,1,4,0.6225490196078431,728,181,0.24862637362637363,1.0,0,1,
0,27,598,1,2,41,1,4,0.4147058823529412,728,181,0.24862637362637363,1.0,0,1,
0,27,598,1,4,41,1,4,0.6186274509803922,728,181,0.24862637362637363,1.0,0,1,
0,0,8,1,4,0,1,2,0.90625,9,18,2.0,1.0,0,1,
0,0,8,1,4,0,1,2,0.90625,9,18,2.0,1.0,0,1,
0,32,56,1,4,38,1,3,0.6568529938333002,257,141,0.5486381322957199,1.0,0,1,
0,32,56,1,4,38,1,3,0.5635788961828349,257,141,0.5486381322957199,1.0,0,1,
0,7,642,1,4,145,1,61,0.70042194092827,44,25,0.5681818181818182,1.0,0,1,
3,7,642,1,4,145,1,61,0.7721518987341772,44,25,0.5681818181818182,0.6666666666666666,0,1,
5,7,642,1,4,145,1,61,0.8481012658227848,44,25,0.5681818181818182,0.6,1,1,
0,13,642,2,3,145,1,61,0.5824175824175825,96,65,0.6770833333333334,1.0,0,1,
0,13,642,2,3,145,1,61,0.5302197802197802,96,65,0.6770833333333334,1.0,0,1,
0,13,642,2,3,145,1,61,0.554945054945055,96,65,0.6770833333333334,1.0,0,1,
0,13,642,2,7,145,1,61,0.4835164835164835,96,65,0.6770833333333334,1.0,0,1,
0,6,642,5,5,145,1,61,0.8604938271604938,195,39,0.2,1.0,0,1,
18,6,642,5,4,145,3,61,0.9814814814814815,195,39,0.2,0.8333333333333334,0,1,
0,6,642,5,7,145,1,61,0.22592592592592592,195,39,0.2,1.0,0,1,
3,14,642,1,4,145,1,61,1.0188679245283019,63,23,0.36507936507936506,0.6666666666666666,0,1,
0,9,642,5,4,145,1,61,0.8898305084745762,317,97,0.305993690851735,1.0,0,1,
0,6,642,3,0,145,1,61,0.3151515151515151,253,50,0.1976284584980237,1.0,0,1,
0,6,642,3,10,145,1,61,0.4963636363636364,253,50,0.1976284584980237,1.0,0,1,
0,6,642,3,8,145,1,61,0.34949494949494947,253,50,0.1976284584980237,1.0,0,1,
0,6,642,3,0,145,1,61,0.4303030303030303,253,50,0.1976284584980237,1.0,0,1,
0,6,642,3,0,145,1,61,0.24848484848484848,253,50,0.1976284584980237,1.0,0,1,
0,6,642,3,0,145,1,61,0.6363636363636364,253,50,0.1976284584980237,1.0,0,1,
0,6,642,3,0,145,1,61,0.7363636363636363,253,50,0.1976284584980237,1.0,0,1,
0,3,642,1,4,145,1,61,0.3014705882352941,90,30,0.3333333333333333,1.0,0,1,
47,1,642,1,10,145,11,61,0.7647058823529411,62,31,0.5,0.46808510638297873,0,1,
0,1,642,1,7,145,1,61,0.47058823529411764,62,31,0.5,1.0,0,1,
0,6,642,6,6,145,1,61,0.782051282051282,207,56,0.27053140096618356,1.0,0,1,
0,6,642,6,5,145,1,61,0.8146853146853147,207,56,0.27053140096618356,1.0,0,1,
26,6,642,6,0,145,6,61,0.8916083916083916,207,56,0.27053140096618356,1.0,0,1,
0,6,642,6,0,145,1,61,0.21678321678321677,207,56,0.27053140096618356,1.0,0,1,
0,3,642,1,6,145,1,61,0.7696969696969697,35,22,0.6285714285714286,1.0,0,1,
0,6,642,1,4,145,1,61,0.8162162162162162,42,21,0.5,1.0,0,1,
0,6,642,1,4,145,1,61,0.75,42,21,0.5,1.0,0,1,
3,6,642,1,4,145,2,61,0.6621621621621622,42,21,0.5,0.6666666666666666,0,1,
0,4,642,1,0,145,1,61,0.5048543689320388,58,35,0.603448275862069,1.0,0,1,
0,4,642,1,0,145,1,61,0.5048543689320388,58,35,0.603448275862069,1.0,0,1,
34,6,642,3,6,145,4,61,0.8823529411764706,105,30,0.2857142857142857,0.7647058823529411,20,1,
0,3,642,1,4,145,1,61,0.33613445378151263,67,32,0.47761194029850745,1.0,0,1,
0,1,642,1,3,145,1,61,0.5,35,27,0.7714285714285715,1.0,0,1,
14,11,642,4,6,145,3,61,0.8860759493670886,156,51,0.3269230769230769,0.5714285714285714,0,1,
14,11,642,4,6,145,3,61,0.8945147679324894,156,51,0.3269230769230769,0.6428571428571429,0,1,
0,11,642,4,5,145,1,61,0.3333333333333333,156,51,0.3269230769230769,1.0,0,1,
31,3,642,1,10,145,5,61,0.7,77,28,0.36363636363636365,0.5483870967741935,0,1,
34,3,642,1,6,145,11,61,0.9,77,28,0.36363636363636365,0.20588235294117646,7,0,
22,10,642,2,10,145,6,61,0.46130952380952384,232,68,0.29310344827586204,0.7272727272727273,7,1,
30,10,642,2,0,145,6,61,0.5595238095238095,232,68,0.29310344827586204,1.0,0,1,
72,10,642,2,0,145,11,61,0.9508928571428571,232,68,0.29310344827586204,1.0,0,0,
22,10,642,2,6,145,6,61,0.44642857142857145,232,68,0.29310344827586204,0.4090909090909091,7,1,
22,10,642,2,6,145,6,61,0.4255952380952381,232,68,0.29310344827586204,0.18181818181818182,7,1,
6,5,642,2,6,145,2,61,0.7279411764705882,66,55,0.8333333333333334,0.5,0,1,
11,5,642,2,6,145,3,61,0.4632352941176471,66,55,0.8333333333333334,0.36363636363636365,7,1,
21,1,642,1,4,145,3,61,0.9384615384615385,35,22,0.6285714285714286,0.9047619047619048,9,1,
38,1,642,1,6,145,5,61,0.8863636363636364,36,22,0.6111111111111112,0.35526315789473684,10,0,
15,1,642,1,4,145,2,61,0.9298245614035088,26,21,0.8076923076923077,0.8666666666666667,7,1,
78,1,642,1,5,145,13,61,0.8309859154929577,40,21,0.525,0.2222222222222222,13,0,
0,7,104,1,4,29,1,4,0.7052631578947368,34,45,1.3235294117647058,1.0,0,1,
3,17,104,1,4,29,1,4,0.46017699115044247,112,81,0.7232142857142857,0.6666666666666666,0,1,
4,17,104,1,4,29,1,4,0.43805309734513276,112,81,0.7232142857142857,0.5,0,1,
10,7,1234,1,3,306,3,66,0.5384615384615384,45,32,0.7111111111111111,0.6545454545454545,1,0,
4,6,1234,1,4,306,1,66,0.963302752293578,61,35,0.5737704918032787,0.5,2,1,
109,7,1234,2,14,306,26,66,0.7483443708609272,328,106,0.3231707317073171,0.5818042813455657,0,1,
169,7,1234,2,16,306,30,66,0.3443708609271523,328,106,0.3231707317073171,0.5762130177514793,72,1,
20,30,1234,1,4,306,3,66,0.42424242424242425,168,119,0.7083333333333334,0.45,7,1,
0,5,1234,3,2,306,1,66,0.7463768115942029,97,26,0.26804123711340205,1.0,0,1,
0,7,1234,1,2,306,1,66,0.3977272727272727,113,48,0.4247787610619469,1.0,0,1,
0,2,1234,1,2,306,1,66,0.6923076923076923,25,20,0.8,1.0,0,1,
13,9,1234,1,4,306,5,66,0.6043956043956044,55,20,0.36363636363636365,0.23076923076923078,8,1,
0,26,1234,3,2,306,1,66,0.06355140186915888,411,67,0.1630170316301703,1.0,0,1,
10,4,1234,1,4,306,1,66,0.7397260273972602,41,22,0.5365853658536586,0.3,4,0,
0,8,1234,1,2,306,1,66,0.3393665158371041,131,64,0.48854961832061067,1.0,0,1,
229,8,106,1,12,44,59,8,0.6883468834688347,287,52,0.18118466898954705,0.8842794759825328,0,1,
229,8,106,1,15,44,59,8,0.4254742547425474,287,52,0.18118466898954705,0.5887783350514867,0,1,
229,8,106,1,16,44,59,8,0.5934959349593496,287,52,0.18118466898954705,0.7336244541484717,0,1,
16,17,106,1,6,44,4,8,0.8292682926829268,291,126,0.4329896907216495,0.5625,0,1,
11,17,106,1,6,44,3,8,0.8691796008869179,291,126,0.4329896907216495,0.6363636363636364,0,1,
37,17,106,1,6,44,13,8,0.9024390243902439,291,126,0.4329896907216495,0.1891891891891892,0,1,
38,17,106,1,8,44,7,8,0.6208425720620843,291,126,0.4329896907216495,0.18421052631578946,46,1,
9,6,106,2,4,44,2,8,0.8407079646017699,63,40,0.6349206349206349,0.3333333333333333,8,1,
6,7,92,1,4,32,1,8,0.4472049689440994,76,68,0.8947368421052632,0.3333333333333333,0,1,
10,5,92,1,6,32,1,8,0.896551724137931,29,50,1.7241379310344827,0.5,5,1,
22,3,1,1,10,10,6,6,0.9130434782608695,78,53,0.6794871794871795,0.6818181818181818,4,4,
4,3,103,1,4,14,1,8,0.6052631578947368,35,33,0.9428571428571428,0.5,0,1,
0,6,1,1,2,11,1,3,0.28104575163398693,111,20,0.18018018018018017,1.0,0,1,
14,6,1,1,6,11,2,3,0.6274509803921569,111,20,0.18018018018018017,0.42857142857142855,0,1,
15,6,1,1,4,11,1,3,0.477124183006536,111,20,0.18018018018018017,0.13333333333333333,13,1,
39,5,659,4,4,108,8,27,0.2757352941176471,201,35,0.17412935323383086,0.38461538461538464,0,1,
39,5,659,4,4,108,8,27,0.27941176470588236,201,35,0.17412935323383086,0.41025641025641024,0,1,
78,5,659,4,4,108,15,27,0.2555147058823529,201,35,0.17412935323383086,0.1346153846153846,0,0,
0,7,659,1,4,108,1,27,0.2631578947368421,103,16,0.1553398058252427,1.0,0,1,
0,6,659,4,4,108,1,27,0.1989100817438692,224,81,0.36160714285714285,1.0,0,1,
8,19,659,4,0,108,1,27,0.451505016722408,609,149,0.24466338259441708,1.0,0,0,
8,19,659,4,0,108,1,27,0.45345596432552954,609,149,0.24466338259441708,1.0,0,0,
0,19,659,4,8,108,1,27,0.33221850613154963,609,149,0.24466338259441708,1.0,0,1,
0,19,659,4,8,108,1,27,0.3333333333333333,609,149,0.24466338259441708,1.0,0,1,
0,6,659,1,2,108,1,27,0.4342105263157895,48,16,0.3333333333333333,1.0,0,1,
19,5,24,1,5,36,7,7,0.30996309963099633,162,77,0.47530864197530864,0.6353383458646616,11,1,
3,4,24,1,0,36,1,7,0.967741935483871,19,37,1.9473684210526316,1.0,0,1,
3,4,24,1,4,36,1,7,0.967741935483871,19,37,1.9473684210526316,0.6666666666666666,4,1,
64,2,111,1,0,7,14,6,0.9071428571428571,82,42,0.5121951219512195,1.0,47,2,
0,14,937,22,22,203,1,66,0.2565922920892495,757,137,0.1809775429326288,1.0,0,1,
0,14,937,22,21,203,1,66,0.33874239350912777,757,137,0.1809775429326288,1.0,0,1,
0,14,937,22,10,203,1,66,0.4249492900608519,757,137,0.1809775429326288,1.0,0,1,
0,14,937,22,10,203,1,66,0.48884381338742394,757,137,0.1809775429326288,1.0,0,1,
0,14,937,22,10,203,1,66,0.6064908722109533,757,137,0.1809775429326288,1.0,0,1,
0,14,937,22,10,203,1,66,0.6379310344827587,757,137,0.1809775429326288,1.0,0,1,
0,14,937,22,10,203,1,66,0.7484787018255578,757,137,0.1809775429326288,1.0,0,1,
0,14,937,22,10,203,1,66,0.7799188640973631,757,137,0.1809775429326288,1.0,0,1,
0,14,937,22,10,203,1,66,0.847870182555781,757,137,0.1809775429326288,1.0,0,1,
0,4,937,3,22,203,1,66,0.6379310344827587,102,56,0.5490196078431373,1.0,0,1,
0,7,937,2,0,203,1,66,0.803347280334728,138,73,0.5289855072463768,1.0,0,1,
0,3,727,3,0,29,1,24,0.26498422712933756,262,20,0.07633587786259542,1.0,0,1,
0,3,727,3,0,29,1,24,0.6396761133603239,186,24,0.12903225806451613,1.0,0,1,
0,10,222,4,0,58,1,30,0.10574712643678161,563,177,0.31438721136767317,1.0,0,1,
0,10,222,4,0,58,1,30,0.10574712643678161,563,177,0.31438721136767317,1.0,0,1,
0,10,222,4,0,58,1,30,0.4160919540229885,563,177,0.31438721136767317,1.0,0,1,
0,5,222,5,4,58,1,30,0.158311345646438,275,51,0.18545454545454546,1.0,0,1,
0,8,222,3,5,58,1,30,0.6910828025477707,222,38,0.17117117117117117,1.0,0,1,
0,8,222,3,4,58,1,30,0.6590909090909091,161,26,0.16149068322981366,1.0,0,1,
19,5,744,3,0,143,5,20,0.1598173515981735,252,110,0.4365079365079365,1.0,0,1,
0,5,744,3,0,143,1,20,0.2191780821917808,252,110,0.4365079365079365,1.0,0,1,
5,12,744,1,4,143,1,20,0.760932944606414,206,90,0.4368932038834951,0.6,0,1,
2,12,744,1,0,143,1,20,0.5451895043731778,206,90,0.4368932038834951,1.0,0,1,
0,13,744,6,0,143,1,20,0.9297452752670501,703,340,0.48364153627311524,1.0,0,0,
0,13,744,6,0,143,1,20,0.7855382087099425,703,340,0.48364153627311524,1.0,0,1,
0,13,744,6,0,143,1,20,0.7082990961380444,703,340,0.48364153627311524,1.0,0,0,
0,13,744,6,0,143,1,20,0.5973705834018077,703,340,0.48364153627311524,1.0,0,1,
0,13,744,6,0,143,1,20,0.6047658175842235,703,340,0.48364153627311524,1.0,0,0,
0,13,744,6,0,143,1,20,0.7103533278553821,703,340,0.48364153627311524,1.0,0,0,
6,23,744,2,0,143,1,20,0.14261168384879724,509,155,0.3045186640471513,1.0,0,0,
2,23,744,2,0,143,1,20,0.23582474226804123,509,155,0.3045186640471513,1.0,0,1,
2,21,744,1,7,143,1,20,0.7969348659003831,588,302,0.5136054421768708,1.0,0,1,
0,7,714,7,0,119,1,19,0.9134107708553326,616,177,0.28733766233766234,1.0,0,0,
0,7,714,7,0,119,1,19,0.7423442449841605,616,177,0.28733766233766234,1.0,0,1,
0,7,714,7,0,119,1,19,0.672650475184794,616,177,0.28733766233766234,1.0,0,0,
0,7,714,7,0,119,1,19,0.5374868004223865,616,177,0.28733766233766234,1.0,0,1,
0,7,714,7,0,119,1,19,0.5258711721224921,616,177,0.28733766233766234,1.0,0,1,
0,7,714,7,0,119,1,19,0.6737064413938754,616,177,0.28733766233766234,1.0,0,0,
6,18,714,1,0,119,1,19,0.17054263565891473,300,114,0.38,1.0,0,0,
2,23,714,3,0,119,1,19,0.08904109589041095,677,315,0.465288035450517,1.0,0,1,
2,23,714,3,7,119,1,19,0.6446917808219178,677,315,0.465288035450517,1.0,0,1,
0,6,220,5,0,38,1,14,0.8697318007662835,356,99,0.27808988764044945,1.0,0,1,
0,6,220,5,7,38,1,14,0.5747126436781609,356,99,0.27808988764044945,1.0,0,1,
0,26,1063,5,0,151,1,42,0.6679049034175334,505,87,0.17227722772277226,1.0,0,0,
38,15,1063,1,0,151,9,42,0.6161695447409733,434,137,0.315668202764977,1.0,0,0,
14,15,1063,1,0,151,4,42,0.5494505494505495,434,137,0.315668202764977,1.0,5,1,
0,22,1063,7,5,151,1,42,0.06329113924050633,931,60,0.0644468313641246,1.0,0,1,
0,22,1063,7,0,151,1,42,0.9349005424954792,931,60,0.0644468313641246,1.0,0,1,
0,22,1063,7,4,151,1,42,0.6862567811934901,931,60,0.0644468313641246,1.0,0,1,
10,8,604,1,4,125,3,17,0.5333333333333333,72,17,0.2361111111111111,0.2,0,1,
46,8,604,1,5,125,11,17,0.780952380952381,72,17,0.2361111111111111,0.34782608695652173,7,0,
12,11,604,1,4,125,3,17,0.9176470588235294,123,23,0.18699186991869918,0.16666666666666666,0,1,
2,11,604,1,0,125,1,17,0.8529411764705882,123,23,0.18699186991869918,1.0,0,1,
3,24,604,1,4,125,1,17,0.21821631878557876,571,328,0.574430823117338,0.6666666666666666,0,1,
6,24,604,1,0,125,1,17,0.45445920303605314,571,328,0.574430823117338,1.0,0,0,
2,24,604,1,7,125,1,17,0.7969639468690702,571,328,0.574430823117338,1.0,0,1,
6,2,604,1,4,125,1,17,0.9024390243902439,20,16,0.8,0.5,3,2,
2,12,604,1,0,125,1,17,0.55078125,172,47,0.27325581395348836,1.0,0,1,
2,12,604,1,0,125,1,17,0.55078125,172,47,0.27325581395348836,1.0,0,1,
0,9,604,6,0,125,1,17,0.9156355455568054,563,175,0.3108348134991119,1.0,0,0,
0,9,604,6,0,125,1,17,0.6917885264341957,563,175,0.3108348134991119,1.0,0,0,
0,9,604,6,0,125,1,17,0.749156355455568,563,175,0.3108348134991119,1.0,0,1,
0,9,604,6,0,125,1,17,0.688413948256468,563,175,0.3108348134991119,1.0,0,0,
0,9,604,6,0,125,1,17,0.547806524184477,563,175,0.3108348134991119,1.0,0,1,
0,9,604,6,0,125,1,17,0.5354330708661418,563,175,0.3108348134991119,1.0,0,1,
0,9,604,6,0,125,1,17,0.6895388076490439,563,175,0.3108348134991119,1.0,0,0,
2,13,1630,1,0,163,1,57,0.6913123844731978,442,63,0.1425339366515837,1.0,0,1,
2,13,1630,1,0,163,1,57,0.6931608133086876,442,63,0.1425339366515837,1.0,0,1,
0,13,1630,1,5,163,1,57,0.08872458410351201,442,63,0.1425339366515837,1.0,0,1,
0,29,1630,19,5,163,1,57,0.05570291777188329,946,72,0.07610993657505286,1.0,0,1,
0,29,1630,19,10,163,1,57,0.3448275862068966,946,72,0.07610993657505286,1.0,0,1,
0,29,1630,19,8,163,1,57,0.6489832007073386,946,72,0.07610993657505286,1.0,0,1,
0,29,1630,19,10,163,1,57,0.35455349248452694,946,72,0.07610993657505286,1.0,0,1,
0,29,1630,19,10,163,1,57,0.3651635720601238,946,72,0.07610993657505286,1.0,0,1,
0,29,1630,19,10,163,1,57,0.3748894783377542,946,72,0.07610993657505286,1.0,0,1,
0,29,1630,19,6,163,1,57,0.4951370468611848,946,72,0.07610993657505286,1.0,0,1,
0,29,1630,19,7,163,1,57,0.5499557913351016,946,72,0.07610993657505286,1.0,0,1,
0,29,1630,19,6,163,1,57,0.5870910698496905,946,72,0.07610993657505286,1.0,0,1,
0,29,1630,19,4,163,1,57,0.28470380194518125,946,72,0.07610993657505286,1.0,0,1,
156,7,1630,2,6,163,28,57,0.4425863991081383,182,92,0.5054945054945055,0.1762820512820513,22,0,
4,6,1630,1,4,163,1,57,0.5606060606060606,87,32,0.367816091954023,0.5,0,1,
16,6,1630,1,4,163,3,57,0.8409090909090909,87,32,0.367816091954023,0.25,22,1,
0,5,1630,2,0,163,1,57,0.9714285714285714,108,359,3.324074074074074,1.0,0,1,
38,10,1630,4,4,163,11,57,0.1202775636083269,988,122,0.12348178137651822,0.05263157894736842,0,1,
132,10,1630,4,6,163,37,57,0.17090722179388332,988,122,0.12348178137651822,0.2196969696969697,19,0,
25,11,1630,1,4,163,8,57,0.8993839835728953,381,53,0.13910761154855644,0.08,0,1,
2,11,1630,1,0,163,1,57,0.6652977412731006,381,53,0.13910761154855644,1.0,0,1,
0,7,177,7,8,31,1,13,0.5721153846153846,164,25,0.1524390243902439,1.0,0,1,
0,7,177,7,13,31,1,13,0.6346153846153846,164,25,0.1524390243902439,1.0,0,1,
0,7,177,7,13,31,1,13,0.6923076923076923,164,25,0.1524390243902439,1.0,0,1,
0,7,177,7,13,31,1,13,0.75,164,25,0.1524390243902439,1.0,0,1,
0,7,177,7,13,31,1,13,0.8076923076923077,164,25,0.1524390243902439,1.0,0,1,
68,11,540,3,7,139,18,97,0.3654970760233918,258,44,0.17054263565891473,0.8760504201680672,0,1,
0,11,540,3,6,139,1,97,0.8801169590643275,258,44,0.17054263565891473,1.0,0,1,
